packet_size,packet_count,duration,bytes_sent,bytes_received,ports_scanned,syn_flag_count,urg_flag_count,latency,label
396.3079057990732,125.14992553909998,63.11183915418627,28367.292897276693,24723.243506374587,159,67.0,0,208.8686687970876,4
1160.3667746221304,25.79645205543872,6.005734676255267,21037.24238784156,6386.928495253248,39,1.0,4,260.984643065694,1
772.2189811774967,3.307240406849643,0.8883532085541866,1010.9074917209335,1670.4733534576928,0,0.0,0,35.181125906136714,3
144.40373970152095,429.1484848149673,23.94706633770805,25783.964791241924,27153.66973314088,381,81.0,2,216.15217336264533,4
623.2152889960016,4.807808584483543,2.2130627387790107,986.2083207671743,2388.497223783033,1,0.0,0,32.9533453131955,3
677.4658665361192,4.952642752694253,2.6760924675693456,931.1356827870679,2399.82618197183,1,0.0,0,33.99221931138517,3
973.1676917469589,33.814567623011456,23.7959953898792,24157.458766646083,6234.939270560735,20,2.0,2,199.7038972666831,1
236.333995134072,102.3651927658886,89.18133429249491,13711.315478197057,11588.343741047547,249,51.0,2,175.65131876200087,4
555.2839742369226,108.72652491510601,20.542500433228604,50899.255494257566,9275.190749362528,12,0.0,5,226.72591674485946,1
525.4531610754998,420.92732710200664,12.639554038008033,110349.3173170421,92210.85615544043,347,87.0,0,162.74353590952356,4
252.3471784313131,50.02731036864827,24.453590679411544,10986.857996415052,2482.0949302971426,25,0.0,2,283.94091522230985,1
41.560211808841615,4222.819169924815,1.4326775502030373,173652.85737965163,6102.868492676819,2,3710.2429926065115,1,31.6281079267007,2
76.69263675938963,3569.278603902977,3.719243566405321,266168.3236158272,9580.176502725002,1,2559.717981569931,0,81.16957573588306,2
126.02072474761754,10.4623222740093,3.381113901892158,422.1859933349863,841.7534324504833,0,1.0,1,49.85135842338396,0
84.93451114916883,3372.451113298909,2.4892592310970607,275324.3218025549,6000.2996833905345,1,623.1462754429864,0,27.949630331189795,2
845.5958727498087,135.96765182726023,22.520568680749154,92171.08040950126,34304.279779376695,43,0.0,1,173.89388188266224,1
1148.916218188715,51.97996623988337,16.898431070264316,47565.76133260743,14367.18746288423,34,2.0,2,243.42288082245184,1
60.91943229820955,3890.588808244274,2.285404400758885,232031.49477284047,5070.845652787844,1,3086.1403951229304,0,35.49802018364636,2
40.969980007019586,1996.697988969466,3.8752329397966583,79689.64000454177,3816.7516026686803,2,559.7998844169556,0,81.03194104169171,2
1057.230937369791,119.40462355003356,6.107463192425083,105795.81475112392,36483.46531588947,33,1.0,0,91.82990856563634,1
292.09035702396403,36.48604590764188,4.403142372484716,4392.011366997726,7337.836744729931,2,0.0,0,40.09947471097449,0
744.5481213581197,14.913691115711664,0.3513678273374091,4135.673779848834,7529.630613807474,1,0.0,0,12.325942348275177,3
78.6887205401333,1631.3229047244922,4.057296000826815,124478.0959104725,3024.288777282013,1,4468.063877587343,1,77.75353234799287,2
219.1962210945049,102.93801258139564,30.685362846159947,9043.773653851693,12273.882131013084,260,60.0,0,189.7220444108857,4
99.46393378455832,1867.7729016293438,1.244687020663775,177645.87830191312,5141.151922543243,2,2972.1500987078284,0,49.597639033814204,2
893.8055569674118,91.85910784436581,8.05501478922281,60898.12215651451,13077.422703750752,33,0.0,5,156.2429271596405,1
435.506237422435,551.9797276219686,71.53423274880649,98357.08619526945,140961.32708480692,282,13.0,1,157.47128095457742,4
409.21156433152976,9.838319198977855,1.7198629229539717,1111.1692308055233,3110.6964398849573,1,0.0,0,32.59599105742688,3
270.5611563571572,236.83838445445204,26.51472304130281,26377.560959252285,36821.26138040483,113,74.0,0,220.31022340987346,4
396.33903295687276,350.88156708567163,12.272803675277475,58322.59801312275,63707.16905177748,184,27.0,2,116.93993890383369,4
1010.9351926726106,72.04636148917798,28.52028220817793,56904.81920145872,18526.632624977592,40,0.0,0,279.70747360303926,1
361.3949509521117,9.348934988985857,0.8832776816225721,940.8880458489618,2297.993122935051,0,0.0,0,13.033755645449748,3
83.50387958436863,3683.835604174209,1.0772736141373618,298410.89226173115,10315.02718249122,2,2203.474243532575,0,30.5359945416254,2
790.8636086908296,7.343553350472097,2.313832967479943,1277.4295201239524,4386.977799897082,1,0.0,0,12.055227020246573,3
127.54986375471174,25.224522584618196,6.084901525548676,1575.6067868777586,1771.1879997529236,1,1.0,1,6.650214212009434,0
74.6770959786499,2586.9104018735434,4.752215414215719,184707.12989058316,2007.9191143554756,1,1833.4713524662511,0,28.838963444231535,2
62.45677939716752,4997.265072758852,2.0720460020783893,300612.3619134485,11352.52819164898,1,746.1721365393474,1,24.27734679846388,2
554.5795646048293,10.759583894927848,1.8077592650885859,1881.1475574503365,3658.6113160892705,0,0.0,0,25.345250942969162,3
320.387578789089,142.00887185150697,7.073131813402318,37515.30678339638,6576.045705770134,27,1.0,0,115.2496322148314,1
360.541376487491,32.837512019683295,7.650808075797592,3927.3386419895173,8005.416318689199,1,0.0,0,44.55821661026592,0
544.3080333199593,28.02911021772596,22.56180098938828,12271.490936585587,2176.194856414561,33,2.0,1,163.22943357635708,1
1148.5203275139152,112.4508113786096,2.19030336041113,110137.15536784552,26194.150309210483,6,1.0,5,221.02546867977802,1
877.0378148820103,124.41757602173212,17.732554774762367,92552.1182305024,25356.188261211177,46,1.0,0,205.6668419053338,1
100.71110801123572,3130.742722855263,3.5549047289968785,311558.8346246019,4427.937333716696,1,2580.722946267039,1,96.76487171183403,2
74.24986942546997,1782.8310065551514,1.111399110331023,130018.77377849586,1427.1216824289156,2,2431.5777463943946,0,97.72105697264045,2
412.01421858640686,407.3662351003128,63.52710480583205,99346.69212212948,91731.16549882157,410,41.0,2,245.1153268871118,4
373.07223523168864,556.0332615503489,66.83440318658762,124127.2332304872,85242.37325172918,310,59.0,0,154.75019538370603,4
77.8855598859717,2645.009593915476,4.7197686409160164,198538.46160845814,9999.501349792525,1,500.9634980714659,1,62.18395957900672,2
193.37325152138325,37.329315341843085,9.563314712057885,3207.0217644928953,4854.984585849889,1,0.0,1,16.592324915017485,0
295.9469604679567,382.00601740507284,81.58507287597713,57136.93725895942,53687.98321635016,344,84.0,0,105.5057583970057,4
606.6952140318024,5.542905197522688,0.8951041867832531,748.9442826831958,2094.419334327777,0,0.0,0,16.89282024566579,3
727.4628282555357,5.284835160611538,1.0488556569038474,1181.8986400915949,2469.391904816563,0,0.0,0,24.497460821338738,3
143.61206942086136,617.1581028945903,54.18804867546741,43968.18964187844,52723.24143262382,489,10.0,0,216.5995484478836,4
314.32278465759134,263.7074205461634,15.901738041065983,40271.83987037248,46222.446524910534,254,85.0,1,128.2084584378938,4
552.1551859936367,653.0387140162857,35.19275872209825,172518.75388788982,163604.04884872778,173,95.0,1,67.49592115018561,4
705.8419498312235,11.704833868092306,1.723880817432168,2695.6309036910943,5357.090485913004,0,0.0,0,11.20058922217018,3
335.96752639315645,264.64349516841196,71.73792028739511,37801.611068130995,52457.43415274679,91,17.0,1,81.07407118736643,4
329.31789089565945,20.727786743906847,1.5839099564353671,2254.2924127572974,3720.6195770591776,1,0.0,0,35.76893475096691,0
711.5256408094931,139.40779895760576,27.315182493426143,72539.85258488644,17192.744086071725,15,0.0,2,292.9648778500625,1
628.1839398671729,102.16249709491673,22.331115261649835,49633.872647953795,8307.397670788157,15,1.0,3,243.9472433919836,1
699.9740741461912,14.751930466324815,2.8017232398989744,3587.062323816678,7628.799097853001,0,0.0,0,17.964196749929467,3
72.40817016376965,4847.97563946729,1.325710754827742,339601.16767342505,11315.065608720613,2,2900.810188370323,1,63.36896399042589,2
429.5310979126558,495.86647126710056,11.146995006682202,93915.53594153796,118261.67357024422,228,46.0,2,196.44351201057225,4
72.53004140399871,3243.2493671100688,1.9136358462697545,231207.80856167234,5133.7466592118235,1,3652.4757597808757,1,62.730784301748116,2
403.42051907178063,10.105601529430889,1.1373786183330399,1503.8571475682206,2815.6873195616286,0,0.0,0,28.312355822817132,3
915.3641152288897,55.24849293947645,23.289190199315854,42707.56969383913,5132.014154934076,17,2.0,4,166.00183390505572,1
394.0463957569786,629.4064467022756,55.46438175412213,120050.96472674457,103585.21952780464,463,20.0,0,233.02824725099734,4
89.62309220708678,2177.175095954963,1.3457830126935941,191296.25219240919,4402.367152158833,2,1869.062371158985,0,66.45853705221681,2
336.4496363545736,4.926191639730843,1.6475433305874236,562.1108530048589,1251.0240688109773,0,0.0,0,14.662033862170464,3
333.0710677801576,624.887498551797,29.515365897635988,83812.87235063092,100634.40269872431,226,31.0,0,228.0932515248782,4
65.90151805343729,4863.97797822985,4.647093127354798,316686.37458438874,13793.096646738055,1,4216.465410765302,0,98.3516055343344,2
721.8261282642488,5.394649015698926,0.38333931219311734,1258.4873986483558,2674.93592457437,0,0.0,0,30.119899480062983,3
329.11889135533914,4.030305295732834,0.4054064213604457,446.59333468398364,956.6381317402044,0,0.0,0,11.565549758990885,3
765.4218348415973,9.411650672775888,2.2290351637234287,2810.770993471234,4442.594179337028,0,0.0,0,29.99279842446739,3
306.7584271892994,410.00081670559337,19.04990797438271,72746.70853424218,72172.11762323433,89,21.0,0,197.42139608066068,4
572.1256886377869,12.455654216308252,1.6573263484794105,2719.3046879973544,4359.098141733383,1,0.0,0,30.784251815473016,3
726.5559121183622,7.199480953972161,2.2167428099978546,1601.9591306196594,4005.354081372559,0,0.0,0,31.381540088756488,3
183.2054833617879,7.536897349291721,8.714862574423005,638.7311691456924,966.4826779502583,1,0.0,0,31.331728954646238,0
112.23013176503967,2577.9385253900214,4.924524782846203,283640.413433057,8812.540363046666,2,1144.4000930256889,0,86.00693781822893,2
1145.3070402516369,139.21998133107573,18.33593402403455,126367.34518661666,42040.504310780685,11,1.0,1,174.35456566683624,1
65.3475954920264,3900.372495946169,1.4839990700482657,243855.91267333183,5768.39894316197,1,3760.7209278795563,1,45.67205547707274,2
117.48108455065585,2821.8846829174704,4.318089661153499,327872.2881862263,14898.06643059711,2,4209.691345931049,1,54.28735348495736,2
86.15738483746968,1608.6984075276714,1.7065721194818781,133253.24316230285,6685.403706532438,2,4012.4607879428054,1,83.5261918654836,2
276.795684286734,73.78178414830396,21.00884544128598,15262.934365526688,2385.192688119345,38,0.0,5,297.46790658709705,1
77.63786557417254,3111.2294542353197,4.998830551287324,237619.72018159457,5910.9025651145475,2,2313.4824224166296,0,73.3522083515297,2
86.93066503784131,4638.06926578021,1.7539521997545546,396029.02494101063,6138.566200041823,2,4243.820614914413,0,88.97312763179494,2
440.48861693975675,7.36838764930448,0.5043711487349245,978.4283463855317,2379.112036231797,1,0.0,0,17.60518566775044,3
433.0531991962499,10.73698980493921,4.274229260323489,2136.34124005315,2464.257738516663,2,1.0,1,39.734689126921026,0
102.28510780374077,3937.618570172988,3.2982980138920683,395868.9189012359,13092.422914531917,2,4244.585341728452,1,74.27187942419374,2
103.24823718158044,1534.1723580222047,2.2423080622031493,154381.8167662462,5961.89011952668,1,1651.5180133393783,1,47.39440570263229,2
588.768412861597,37.083609771184896,9.349580221216549,17821.57264759657,5319.412487325542,12,2.0,2,290.7903863569892,1
71.51077079532936,2193.522054245876,3.6303753289755085,154254.48950538546,5072.19013809099,1,2540.8637363136168,0,51.64839468045758,2
331.2125918412567,10.480501218580796,2.743580843631435,957.6865735658591,2664.641907752378,1,0.0,0,12.785352595918615,3
490.8441528744979,6.148299522079123,2.5732202622378844,736.414439999137,1919.5054707373424,1,0.0,0,30.633191066364446,3
720.0042494619995,9.563147942034377,1.0379393304344242,2088.0038932490297,5094.87091789183,1,0.0,0,14.027152572812307,3
138.3485179276591,7.927321684337578,9.514412603906665,540.8281049708544,725.6858461727809,0,1.0,0,15.390222152996705,0
610.5667034241658,4.135427628368111,2.553345748093438,915.246730509332,1755.5923243841426,0,0.0,0,26.116166691588994,3
274.07490721044775,149.0681771186568,13.421038629845333,30947.507547502875,8644.109973935625,45,2.0,3,178.9083376424577,1
1182.739540910386,52.49647581294786,4.054193888868875,51697.66511279619,13602.184596356312,33,0.0,4,252.71406263021487,1
502.56303666843,13.342766719000364,1.6216518694285709,1370.9565809973603,4984.545100096402,1,0.0,0,26.7818573391541,3
212.78405284500417,22.108802845363567,4.288816418520555,1957.1928587446628,2854.256372479777,2,0.0,1,29.723640729370402,0
362.53798746870785,107.83077024777162,3.06641641678094,32212.180579544234,9368.174443888453,8,0.0,5,160.0019789622789,1
459.22184038054246,33.090709816129646,1.6105313867294586,7415.126401565309,9505.715715542605,1,1.0,1,40.73113351716332,0
471.4917028401134,33.72217672295076,5.4086144455523835,6859.496042107759,9335.279252093755,0,0.0,0,16.147894527552086,0
1116.7560031187468,124.10635298176754,14.63164195433956,116939.40298107425,30109.69085870146,12,1.0,0,182.065977960076,1
115.80461149287936,10.288681104969719,6.667497870102604,535.2220363062837,734.7524194076769,1,0.0,0,26.497170089610247,0
385.0712785686193,34.87120374298123,5.008993319623232,6295.456810448526,8877.640995191681,2,0.0,1,14.26285445165457,0
182.5743560549872,769.6620618969494,34.629894469522576,69072.8611936885,59432.77433087482,417,10.0,2,120.6346924419411,4
454.7013848596656,142.98460819878517,111.0828217421547,27060.341733448444,37893.92506839918,340,32.0,0,248.0768355396438,4
40.14496270954013,1895.2723442257152,2.3617643203976737,75297.34828589388,2354.216214634708,1,4244.5022861605385,1,39.72769188011906,2
584.8539252849666,5.978769576810286,0.7316174338376226,928.1658831026349,2537.55696901556,1,0.0,0,38.91325546621685,3
62.22935201151153,4986.690434211168,4.5730665450683095,301175.0494618933,13347.684144720179,2,852.506278002231,1,85.6831459396114,2
95.92849643197582,4687.156932434104,2.4935142381473603,443375.2392721781,20997.023165724935,1,3769.0370759500915,0,46.03200348429626,2
545.2645520570532,42.458378312007284,19.415462122628476,20289.465835703053,6755.866050067816,24,0.0,2,169.49022468584116,1
773.9291361229822,65.60109099134058,25.31542489778376,40549.52739422142,14333.888781996802,9,2.0,4,296.49968207263316,1
619.361704408503,8.919053019797072,2.3283905750306992,1942.2117630501805,3997.0975352361925,1,0.0,0,38.51325407645032,3
324.77710640489187,6.502262080387155,3.955084685183332,942.9695054229323,1402.3852563789424,0,1.0,1,32.68841112814109,0
90.45089524237204,1318.078853185995,2.9521528971269997,113998.63577467928,2954.9891034713646,1,4144.06279991688,0,61.447295617671934,2
404.3712667141949,14.275460075522162,0.15598280848181328,2269.075013406369,3635.876947806947,1,0.0,0,27.249118821901654,3
426.20479253515293,3.4850336259483816,0.5086089504120657,550.6315528337473,1066.0933795647538,1,0.0,0,23.617988852289713,3
97.51186482040728,27.528092063168803,8.047897672662113,1184.9033287759842,1369.1222891533403,1,1.0,0,35.00844894564205,0
209.54335306722663,29.789186367801065,12.523869025095419,5393.87681307952,633.1289545205129,36,1.0,0,119.41606202383319,1
759.1366564629684,85.36184744006847,6.044221556342173,51090.208936969044,10810.214401927393,17,0.0,3,144.81273324690034,1
314.51939132988724,2.5265089242649537,1.8767387362444903,287.0403117850799,546.3598873911727,1,0.0,0,31.78677375610831,3
74.77258544408673,2323.179979124173,1.7146512213564118,170342.50599073994,7200.785629458409,2,1620.536475101519,1,38.634694338038884,2
511.57173958222893,129.93495789605453,9.2688919438374,46551.58916344497,11651.244987183656,41,0.0,4,269.6567513668514,1
96.87437093983067,2215.2285029454706,3.037930951375658,210282.63356450739,6116.611165456844,1,640.2597960748749,0,29.369858073974097,2
90.20049233614131,4137.6324664728145,3.5925869721959116,365725.39055134816,17257.137124804114,2,2512.876828731848,1,29.317416661398575,2
469.439446303655,56.077964637311034,28.135567556656735,22237.085792883383,5671.432805446782,25,0.0,1,230.70133906589933,1
996.4843893295807,118.37855173210068,21.05562852981484,86491.78211184066,13190.690529916015,10,2.0,4,288.7757467503403,1
480.89983993152816,4.219743424875057,2.613681970820297,565.8615662043584,1592.9323300333972,0,0.0,0,30.047783116245235,3
625.1827802477228,11.840931873365522,2.2736271655429383,2235.443040360322,5642.107839253923,0,0.0,0,16.789128584537035,3
282.8938930809629,10.612132561012572,4.161070888949937,1286.9225338309855,1969.6225503074559,1,0.0,1,22.61865641800232,0
349.95719393342995,541.8905796488114,25.183400671630025,77321.81603268933,81047.75829671687,141,61.0,2,200.61152198298188,4
46.770175641607224,4777.028158582605,3.0691470710717064,212916.20768933708,9531.877296157787,1,1494.7672378845405,0,50.275806911770594,2
410.412457938908,4.001445234773948,2.7384325539555525,636.6441304928087,989.4672228580514,1,0.0,0,38.257316345544396,3
487.078396248583,429.28533362676666,42.47510745110102,114553.66453439071,117018.3574491048,438,69.0,1,148.95536869473244,4
270.101480267442,132.39037440567085,15.987860974526118,28167.29252963933,7945.7808153475635,10,1.0,3,140.70422554901384,1
304.8959360452682,9.236835955656407,3.764800329786479,1003.9626683769525,1628.2164798831936,2,1.0,0,34.555104712593234,0
311.5261971460074,467.5614918303855,70.87893151424689,69596.14022560626,87342.09261034311,57,51.0,0,165.5315992132014,4
313.60125435773784,9.191385399350484,0.713352785681383,741.9392698428579,2254.332138472061,1,0.0,0,12.684351489472522,3
513.7155355801071,3.4741782554838134,1.357808481673447,520.1800568693421,1267.5019616627962,0,0.0,0,35.26325866387826,3
104.94504855566228,3967.3308549146386,3.9479852469080896,398498.9055392359,17897.81569188588,2,2520.112184595068,0,42.81759919124047,2
109.3981618796778,2150.2001577017727,2.332348525353908,227479.96640371124,3662.938408628596,1,1764.4195517635826,1,59.87158445894107,2
118.19400333515372,2126.7174178981,2.922680449220307,243301.40280411247,3728.0434285510028,1,2863.0148854122594,1,24.428842423024093,2
328.32628085942616,39.416441040634794,2.160966958973919,5183.223148476087,7502.582552339322,0,0.0,0,10.479286000637366,0
218.91032363824593,400.29657744811516,23.432388350259338,43058.032584491346,37388.556099489324,233,61.0,1,160.66855496283364,4
336.4895303542588,21.99766763480762,8.447365726277162,3090.259991277085,4136.295277904047,2,0.0,1,28.597562119741102,0
405.9907603996307,6.422928139791096,1.0225843408671234,1020.3877132888003,1976.1153598239016,1,0.0,0,14.078439441166047,3
240.85823766660545,247.20665873865465,24.990503535624846,24108.41977064456,34959.6568819334,254,86.0,2,77.90009429255873,4
308.66298587784854,9.473837646692381,0.716002724317324,706.6834766741289,1827.8623443777808,0,0.0,0,37.91686081106718,3
81.15837137048246,3853.8294417361762,4.704832697602734,298238.4217901632,15067.649317512265,1,2091.812224805334,1,42.428902392240644,2
593.6577745993143,654.4134455580946,119.27042509702979,230635.37193196185,193436.04225842335,81,67.0,1,211.80370845333948,4
814.4994602551925,136.0209822137615,4.201547907713225,84884.65591315203,16580.406799953475,28,2.0,5,241.17479383288773,1
116.52566859617278,4373.916676502056,3.75349551754369,490201.2954931912,23718.43279572248,2,1295.6672549488987,0,92.64323511471757,2
584.1139078333307,7.179527193613027,2.9357929380547088,1264.439531042556,2979.401833987007,0,0.0,0,15.979715768517213,3
69.60714240559767,1073.3535560425996,1.510492744951013,73231.45775742368,2156.339229877324,2,4253.87284946325,1,95.30532098622997,2
472.1176292186194,732.3387095947562,10.933461329178732,153283.72228100555,195499.9699745592,142,78.0,1,71.93276592668838,4
273.9437452594718,10.278868503307752,1.6892650259242292,1230.8368188625775,1650.2496663209736,1,1.0,0,12.237146108518553,0
460.7941321120245,2.252657017369926,0.42104649753888157,376.1458021803741,794.9947703355964,0,0.0,0,11.632303832505338,3
384.36397082407996,416.14567927825647,57.84550169863385,67562.60909807187,68492.7815380811,240,25.0,0,112.25995456380178,4
232.03292674098637,35.67261510377554,3.73593340991028,2914.7316458156142,4959.772998685559,1,0.0,1,33.302428105094776,0
657.3384354627104,6.991481642125921,2.3356053725245274,1050.4182240583104,2945.869881010677,1,0.0,0,19.857764890841644,3
454.031017798986,147.67757397669956,29.524559946138037,59339.11718348581,17240.87452573556,15,1.0,0,227.38976798902797,1
388.6322464240748,86.02666408043952,16.800357640248386,28823.05584528397,8261.367445182072,39,0.0,0,144.3877180670733,1
169.57741725911188,780.9690030291503,58.7609294069407,78082.4677526242,56540.58568207288,498,88.0,1,65.76133960908149,4
870.7650254430357,126.76372464846992,8.850341528931965,86567.7502801697,29556.596871517606,15,0.0,4,227.76525081953773,1
72.61921975437755,4324.145253090743,3.644001195283412,303274.0363028386,12487.426156736023,2,1915.623305027435,1,44.09646507299701,2
1161.612758433283,120.76063404408549,19.414228545187857,115217.7939781995,37859.943036974546,44,0.0,2,191.95475613833406,1
88.30991294609521,3939.931886519582,1.4419345118722595,342536.5384936414,15158.727338693405,1,3812.173143097009,1,74.93402558185052,2
220.4760213184714,412.51169054273464,23.497626927103774,37058.0635414067,42210.98940413705,437,80.0,2,176.38659257028888,4
718.3654633353207,29.47679874331515,19.55132132362188,15894.883084416586,5521.171541638861,7,0.0,3,190.41129682539082,1
246.4942686313032,135.15117544456484,101.30183374122646,19364.06593882191,14073.692394848578,365,79.0,2,196.5865244035045,4
1047.640329509255,120.3040643872574,26.664679865692626,108535.29746312936,27791.08986165492,29,1.0,5,133.9614470943608,1
379.06632285968226,13.187858374546224,1.3978724828521953,1916.6662885532942,3467.226956981131,0,0.0,0,29.90670758675683,3
421.7819781923186,61.28209538303523,9.262875220809494,18546.1848180105,3049.5936681041644,40,1.0,4,217.82054432892397,1
479.4453073189026,121.72501876943817,26.82207074597327,45505.33650488577,15908.163479678227,33,0.0,1,156.02750889157886,1
117.5307238929409,44.43998341438822,6.607792854335406,2302.2700878315136,3562.7810947827566,0,1.0,0,16.67405450440816,0
884.2090751884866,134.7173548751856,7.698311033292821,104189.47512140247,13335.5869702784,23,1.0,5,192.65948687370604,1
80.38998520762456,4548.426050074682,2.432579124783222,352903.4994766843,9772.023323217072,2,1560.1396725621898,0,54.67590295093758,2
85.95239375863801,7.374436603682118,7.07410693149322,248.20684607957742,345.64140757403015,2,0.0,0,11.204837121020468,0
167.44060214860482,19.642986417167048,7.591668348621229,1414.0429122211592,2203.141581594509,0,1.0,0,29.41431037497047,0
80.973464009991,6.620846823114188,2.16460683500536,253.7712245993157,298.3445508079291,0,1.0,0,37.3621953625056,0
503.9676855271482,8.464191242464324,0.2172726105167179,1614.8097252746136,3411.095457712745,1,0.0,0,26.79360571214176,3
265.6965438482581,786.000290919532,45.166525533287555,114617.8265817187,105754.58059670417,308,18.0,2,152.4388953519212,4
59.06302211584545,4500.488229405801,4.471857786728632,259230.60566961436,7687.09342854654,1,3661.629903531952,0,47.41608234910486,2
360.7133491909857,147.17451025883162,6.4385665527674645,42337.187373568726,9174.858984834458,6,0.0,0,174.669614169326,1
93.85285862242114,4988.818031402717,4.120767717872127,450245.93757106044,9885.316671028142,2,4472.683158393331,1,62.01547667630586,2
511.3267295251846,295.10890470898687,67.4907776444264,70769.58208548966,63521.751451636825,211,11.0,0,65.69848489338128,4
300.07887228902837,11.337093934756695,0.42218190565337244,846.3136866220472,2243.8898060343367,1,0.0,0,29.335444733043893,3
513.4884386104736,106.69319899533477,97.77414479816647,28175.73436421118,32719.11389629817,93,36.0,2,162.78922565377553,4
467.09835576842454,8.733544364578057,0.7566869101012872,1288.5006844693455,2919.8030708161136,1,0.0,0,23.905344410756527,3
252.66990330459123,25.596482232168228,2.4843858780490553,2417.1580339395186,3712.080884457324,2,0.0,0,23.742699435674552,0
457.15235110909583,113.52046022472663,2.787402175781865,40222.84792169327,11694.831096551703,48,2.0,2,223.50184482005818,1
387.8123906644191,10.562092616520227,2.928771040575355,1533.70404011778,3163.6842519339584,0,0.0,0,27.440176507968957,3
419.3204012113821,75.75536607552738,20.263392166425565,26855.61589192287,3181.1313635008823,10,1.0,0,131.38769552891904,1
855.8207673273928,89.84583757684496,20.95947937751179,64322.73455216337,17358.108200295082,43,0.0,5,117.88344547319927,1
205.44370919169057,24.57270209910756,27.531004621828796,4316.63767660572,959.8912219502067,31,0.0,5,249.8596952538827,1
379.4161587774087,223.55085576263895,77.13979462540973,38397.83766722528,37845.52409042896,90,94.0,0,98.94689544699611,4
98.54986024501761,2535.1650236273895,4.779868254560304,242163.10478102963,8206.888542706436,1,2514.2802976142198,0,16.768182588652223,2
779.0435937937114,4.8179302841352,0.24158392158357295,970.2286488232145,2842.26953318607,1,0.0,0,26.71657134790132,3
736.9990058065416,13.534783023105282,0.13180115656369704,3763.205897501921,6526.690597238485,0,0.0,0,14.398924450827447,3
794.3802029471308,9.72010674117541,1.258260875157055,2834.608758877974,5760.014871551845,1,0.0,0,20.648980929584653,3
508.9109264185598,4.1554810683938,0.5465651718046247,722.1777830733334,1681.1031544982463,0,0.0,0,28.041286343294814,3
563.5060564625403,378.8643729616014,45.10048738602868,123276.55683899781,87499.60827748304,362,10.0,2,52.12148467406388,4
